"country","code","day","stringency_index","restrictions_internal_movements","international_travel_controls","restriction_gatherings","school_closures","stay_home_requirements","workplace_closures"
"Albania","ALB","2020-08-23","57.41",0,2,4,2,1,2
"Albania","ALB","2020-08-24","57.41",0,2,4,2,1,2
"Albania","ALB","2020-08-25","57.41",0,2,4,2,1,2
"Albania","ALB","2020-08-26","57.41",0,2,4,2,1,2
"Albania","ALB","2020-08-27","57.41",0,2,4,2,1,2
"Albania","ALB","2020-08-28","54.63",0,1,4,2,1,2
"Albania","ALB","2020-08-29","54.63",0,1,4,2,1,2
"Albania","ALB","2020-08-30","54.63",0,1,4,2,1,2
"Albania","ALB","2020-08-31","54.63",0,1,4,2,1,2
"Algeria","DZA","2020-02-01","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-02","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-03","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-04","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-05","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-06","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-07","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-08","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-09","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-10","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-11","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-12","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-13","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-14","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-15","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-16","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-17","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-18","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-19","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-20","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-21","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-22","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-23","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-24","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-25","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-26","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-27","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-28","0",0,0,0,0,0,0
"Algeria","DZA","2020-02-29","0",0,0,0,0,0,0
"Algeria","DZA","2020-03-01","0",0,0,0,0,0,0
"Algeria","DZA","2020-03-02","0",0,0,0,0,0,0
"Algeria","DZA","2020-03-03","0",0,0,0,0,0,0
"Algeria","DZA","2020-03-04","0",0,0,0,0,0,0
"Algeria","DZA","2020-03-05","5.56",0,0,0,0,0,0
"Algeria","DZA","2020-03-06","5.56",0,0,0,0,0,0
"Algeria","DZA","2020-03-07","5.56",0,0,0,0,0,0
"Algeria","DZA","2020-03-08","5.56",0,0,0,0,0,0
"Algeria","DZA","2020-03-09","5.56",0,0,0,0,0,0
"Algeria","DZA","2020-03-10","16.67",0,0,0,0,0,0
"Algeria","DZA","2020-03-11","16.67",0,0,0,0,0,0
"Algeria","DZA","2020-03-12","30.56",0,1,0,3,0,0
"Algeria","DZA","2020-03-13","30.56",0,1,0,3,0,0
"Algeria","DZA","2020-03-14","36.11",0,3,0,3,0,0
"Algeria","DZA","2020-03-15","36.11",0,3,0,3,0,0
"Algeria","DZA","2020-03-16","36.11",0,3,0,3,0,0
"Algeria","DZA","2020-03-17","38.89",0,4,0,3,0,0
"Algeria","DZA","2020-03-18","38.89",0,4,0,3,0,0
"Algeria","DZA","2020-03-19","38.89",0,4,0,3,0,0
"Algeria","DZA","2020-03-20","38.89",0,4,0,3,0,0
"Algeria","DZA","2020-03-21","38.89",0,4,0,3,0,0
"Algeria","DZA","2020-03-22","38.89",0,4,0,3,0,0
"Algeria","DZA","2020-03-23","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-24","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-25","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-26","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-27","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-28","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-29","75",2,4,0,3,3,2
"Algeria","DZA","2020-03-30","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-03-31","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-01","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-02","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-03","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-04","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-05","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-06","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-07","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-08","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-09","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-10","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-11","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-12","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-13","86.57",2,4,4,3,3,3
"Algeria","DZA","2020-04-14","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-15","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-16","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-17","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-18","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-19","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-20","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-21","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-22","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-23","92.13",2,4,4,3,3,3
"Algeria","DZA","2020-04-24","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-04-25","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-04-26","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-04-27","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-04-28","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-04-29","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-04-30","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-01","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-02","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-03","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-04","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-05","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-06","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-07","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-08","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-09","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-10","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-11","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-12","87.96",2,4,3,3,2,2
"Algeria","DZA","2020-05-13","87.96",2,4,3,3,2,2
"Algeria","DZA","2020-05-14","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-15","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-16","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-17","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-18","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-19","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-20","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-21","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-22","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-23","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-24","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-25","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-26","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-27","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-28","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-29","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-30","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-05-31","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-01","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-02","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-03","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-04","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-05","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-06","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-07","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-08","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-09","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-10","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-11","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-12","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-13","76.85",0,4,3,3,2,2
"Algeria","DZA","2020-06-14","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-15","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-16","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-17","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-18","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-19","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-20","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-21","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-22","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-23","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-24","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-25","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-26","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-27","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-28","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-29","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-06-30","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-01","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-02","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-03","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-04","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-05","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-06","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-07","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-08","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-09","65.74",0,4,3,3,2,2
"Algeria","DZA","2020-07-10","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-11","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-12","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-13","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-14","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-15","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-16","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-17","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-18","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-19","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-20","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-21","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-22","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-23","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-24","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-25","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-26","74.07",2,4,3,3,2,2
"Algeria","DZA","2020-07-27","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-07-28","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-07-29","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-07-30","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-07-31","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-01","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-02","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-03","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-04","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-05","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-06","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-07","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-08","87.96",2,4,4,3,2,2
"Algeria","DZA","2020-08-09","87.96",2,4,4,3,2,2
"Algeria","DZA","2020-08-10","85.19",2,4,4,3,2,2
"Algeria","DZA","2020-08-11","85.19",2,4,4,3,2,2
"Algeria","DZA","2020-08-12","85.19",2,4,4,3,2,2
"Algeria","DZA","2020-08-13","85.19",2,4,4,3,2,2
"Algeria","DZA","2020-08-14","85.19",2,4,4,3,2,2
"Algeria","DZA","2020-08-15","68.52",2,4,0,3,2,2
"Algeria","DZA","2020-08-16","68.52",2,4,0,3,2,2
"Algeria","DZA","2020-08-17","68.52",2,4,0,3,2,2
"Algeria","DZA","2020-08-18","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-19","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-20","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-21","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-22","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-23","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-24","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-25","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-26","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-27","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-28","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-29","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-30","79.63",2,4,4,3,2,2
"Algeria","DZA","2020-08-31","79.63",2,4,4,3,2,2
"Angola","AGO","2020-02-01","0",0,0,0,0,0,0
"Angola","AGO","2020-02-02","0",0,0,0,0,0,0
"Angola","AGO","2020-02-03","0",0,0,0,0,0,0
"Angola","AGO","2020-02-04","0",0,0,0,0,0,0
"Angola","AGO","2020-02-05","0",0,0,0,0,0,0
"Angola","AGO","2020-02-06","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-07","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-08","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-09","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-10","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-11","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-12","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-13","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-14","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-15","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-16","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-17","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-18","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-19","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-20","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-21","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-22","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-23","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-24","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-25","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-26","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-27","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-28","5.56",0,2,0,0,0,0
"Angola","AGO","2020-02-29","5.56",0,2,0,0,0,0
"Angola","AGO","2020-03-01","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-02","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-03","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-04","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-05","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-06","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-07","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-08","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-09","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-10","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-11","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-12","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-13","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-14","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-15","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-16","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-17","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-18","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-19","8.33",0,3,0,0,0,0
"Angola","AGO","2020-03-20","11.11",0,4,0,0,0,0
"Angola","AGO","2020-03-21","11.11",0,4,0,0,0,0
"Angola","AGO","2020-03-22","11.11",0,4,0,0,0,0
"Angola","AGO","2020-03-23","11.11",0,4,0,0,0,0
"Angola","AGO","2020-03-24","33.33",0,4,2,3,0,0
"Angola","AGO","2020-03-25","33.33",0,4,2,3,0,0
"Angola","AGO","2020-03-26","33.33",0,4,2,3,0,0
"Angola","AGO","2020-03-27","90.74",2,4,4,3,2,3
"Angola","AGO","2020-03-28","90.74",2,4,4,3,2,3
"Angola","AGO","2020-03-29","90.74",2,4,4,3,2,3
"Angola","AGO","2020-03-30","90.74",2,4,4,3,2,3
"Angola","AGO","2020-03-31","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-01","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-02","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-03","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-04","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-05","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-06","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-07","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-08","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-09","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-10","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-11","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-12","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-13","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-14","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-15","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-16","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-17","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-18","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-19","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-20","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-21","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-22","90.74",2,4,4,3,2,3
"Angola","AGO","2020-04-23","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-24","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-25","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-26","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-27","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-28","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-29","78.7",2,4,4,3,2,2
"Angola","AGO","2020-04-30","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-01","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-02","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-03","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-04","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-05","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-06","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-07","78.7",2,4,4,3,2,2
"Angola","AGO","2020-05-08","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-09","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-10","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-11","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-12","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-13","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-14","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-15","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-16","75.93",2,4,3,3,2,2
"Angola","AGO","2020-05-17","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-18","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-19","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-20","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-21","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-22","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-23","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-24","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-25","81.48",2,4,3,3,2,2
"Angola","AGO","2020-05-26","77.78",2,4,3,3,1,2
"Angola","AGO","2020-05-27","77.78",2,4,3,3,1,2
"Angola","AGO","2020-05-28","77.78",2,4,3,3,1,2
"Angola","AGO","2020-05-29","77.78",2,4,3,3,1,2
"Angola","AGO","2020-05-30","77.78",2,4,3,3,1,2
"Angola","AGO","2020-05-31","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-01","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-02","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-03","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-04","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-05","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-06","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-07","77.78",2,4,3,3,1,2
"Angola","AGO","2020-06-08","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-09","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-10","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-11","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-12","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-13","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-14","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-15","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-16","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-17","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-18","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-19","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-20","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-21","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-22","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-23","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-24","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-25","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-26","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-27","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-28","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-29","75.93",2,4,3,3,1,2
"Angola","AGO","2020-06-30","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-01","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-02","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-03","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-04","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-05","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-06","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-07","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-08","75.93",2,4,3,3,1,2
"Angola","AGO","2020-07-09","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-10","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-11","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-12","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-13","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-14","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-15","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-16","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-17","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-18","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-19","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-20","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-21","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-22","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-23","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-24","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-25","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-26","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-27","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-28","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-29","76.39",2,4,4,3,2,2
"Angola","AGO","2020-07-30","79.17",2,4,4,3,2,2
"Angola","AGO","2020-07-31","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-01","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-02","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-03","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-04","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-05","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-06","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-07","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-08","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-09","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-10","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-11","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-12","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-13","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-14","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-15","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-16","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-17","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-18","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-19","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-20","79.17",2,4,4,3,2,2
"Angola","AGO","2020-08-21","76.39",2,4,4,3,2,2
"Angola","AGO","2020-08-22","76.39",2,4,4,3,2,2
"Angola","AGO","2020-08-23","76.39",2,4,4,3,2,2
"Angola","AGO","2020-08-24","76.39",2,4,4,3,2,2
"Angola","AGO","2020-08-25","76.39",2,4,4,3,2,2
"Angola","AGO","2020-08-26","76.39",2,4,4,3,2,2
"Angola","AGO","2020-08-27","76.39",2,4,4,3,2,2
